genename	F_stat
NABP1	-4.74097017478009
ASAH1	-4.7403716743929
SF3A1	-4.73750963331774
CSRP2	-4.73746543247695
SPTLC3	-4.73376707895041
PCDHGA4	-4.73073081603322
SLC9B2	-4.72983505811711
AKR1C2	-4.72518798548108
GALNT11	-4.72117489073883
NUDCD3	-4.71903067074194
CORO1B	-4.71824918901685
NCOA1	-4.71614929418229
BCL2L11	-4.71020885087353
TAF9B	-4.70933185710516
CTPS1	-4.70724904825891
CLCN5	-4.70653931121193
TMEM97	-4.7045910562207
ACCS	-4.70382209216384
SLC38A6	-4.70346082220944
MDGA1	-4.70101621704857
SMYD5	-4.69866965058001
ZNF704	-4.69233832145706
HDAC4	-4.69213432928365
SPOUT1	-4.68785313458775
NOLC1	-4.68712801809324
ULK3	-4.68418105932253
GSTM4	-4.68075318001733
GET3	-4.68058073243192
LINC01963	-4.67703881159863
C7orf26	-4.67566738731442
FUT8	-4.66943886469294
TMEM147-AS1	-4.66132362655132
TFAP4	-4.65923834972779
CISD1	-4.65693834054352
MED13L	-4.64964356233179
LPCAT3	-4.64717350061557
SCN9A	-4.64657019379877
WWOX	-4.64470698134299
SEMA3F	-4.64310477041383
POLR3K	-4.63953201952333
M6PR	-4.63423383978028
NA	-4.63242228528134
ENTPD6	-4.63184465541494
DHDDS	-4.621520971006
GPRC5A	-4.61979954707887
KLHDC8B	-4.6162590468949
ATXN7L2	-4.60828011457447
SREBF2	-4.6021958056232
POLD2	-4.5964783099214
ADRA1B	-4.59535910860957
NSF	-4.59438024741222
NSMF	-4.5932742527829
TRIM26	-4.59109499037999
PCBP3	-4.58481319544817
CLIP1	-4.58259603291023
LACTB2	-4.58237390260785
MARVELD1	-4.57990105329581
ART5	-4.57713144302909
EFNB1	-4.5767612758968
ANXA4	-4.57347378070161
NEK4	-4.5697527590545
DDX31	-4.56737461911335
ID4	-4.56712274195529
NUP98	-4.56446673167026
FAM174B	-4.56283653363916
PRRX1	-4.55657987476014
SFMBT2	-4.55319291724736
KDM7A-DT	-4.5518125922581
DCTN5	-4.54960471796144
PDCD11	-4.54943180929477
H2BC21	-4.54783788756497
ARMCX1	-4.54503967698289
INKA2-AS1	-4.54383052483266
WASHC2A	-4.54376053487279
NR2F2-AS1	-4.54247083457923
CDIN1	-4.54204171674741
WDR35	-4.53981469047788
JRK	-4.53897876998835
KCNJ12	-4.53752317375717
PLEKHG3	-4.53623360394915
ZNF117	-4.5347451551238
LINC01354	-4.53381410377267
EIF4A3	-4.53327148040658
GALM	-4.53298258635114
HMGN3	-4.52842304773544
METAP1D	-4.51934781339307
PLA2G6	-4.51693043749631
PLPP4	-4.51679252496894
SOAT1	-4.51562476920467
AKAP13	-4.51547739747986
TEAD4	-4.51440136636804
ALDH6A1	-4.50860045486434
ADAM19	-4.50706572611024
AUH	-4.50650198700917
ABCF2	-4.50137340576135
ALDH5A1	-4.49879680974539
PRDM4	-4.49834674414747
POLR1C	-4.49612083148427
HPSE	-4.49336776987213
RGS2	-4.49194719610844
IFITM3	-4.48708882879065
ZNF33A	-4.48375362270873
GADD45G	-4.48256916523804
PIK3R3	-4.48232238837031
TTC38	-4.48129375675211
BACE1	-4.48054548882202
AEBP1	-4.47876523486248
NUDT3	-4.47489784211789
PLD6	-4.4696095580139
CDK20	-4.46512227423078
OXA1L	-4.46345725032828
LINC01085	-4.46196292286118
YBX3	-4.46195443524718
MFSD14A	-4.45878655121184
TMEM38B	-4.45765077948733
DHX9	-4.45359216490418
TNS2	-4.44990051026612
PSKH1	-4.4480247018465
NQO1	-4.44376989732313
TAF6L	-4.44244288482942
CSTF2T	-4.43973617198269
METTL7A	-4.43629036981984
KCTD20	-4.43533132759577
ENPP5	-4.43527798970919
NBEA	-4.4348672463395
EEF2KMT	-4.42647765512698
RANGRF	-4.42453857685606
PRXL2C	-4.42289071829271
FAM13C	-4.42204288381014
LARP1	-4.42186537120536
LYRM1	-4.42182992591671
SGCD	-4.42048406146215
ALDH3A2	-4.41975848044227
ALDH4A1	-4.4195384120471
ABCA9	-4.41893677573883
IP6K1	-4.41763485662705
NA	-4.41714382846784
HEBP1	-4.41568764347046
ETFDH	-4.41363625666369
ARHGEF12	-4.41270015322969
NDRG2	-4.41267561591568
OSMR	-4.41125652631752
WIPF1	-4.41020179215918
H19	-4.4041614428559
EVC	-4.40391332837478
ANKRD40	-4.40084820200584
CHST2	-4.39937401010166
NUDT7	-4.39743177048856
GSTM2	-4.39674393342915
DHRS7B	-4.3956540372725
SFPQ	-4.39240779614542
KCTD2	-4.38820183602866
THBD	-4.38516561225689
FKBP5	-4.38191702024795
HIPK2	-4.37917862994018
MT-ND1	-4.37784070858617
SNX8	-4.37348160720758
FDPS	-4.37292997904636
ATF6B	-4.37007112944979
STARD7	-4.36973430981193
TMEM53	-4.36845946300267
CYSTM1	-4.36737081215368
ATP6V1F	-4.35439788422559
EPB41	-4.34726551232638
GPC3	-4.3452168636798
ATP6V1C1	-4.33574814787801
PPFIA2	-4.33364381206393
TMEM159	-4.33293171374338
PLCD3	-4.33244348102978
SNAPC5	-4.33214817248077
SMIM7	-4.33195347620684
AFF1	-4.32820199361331
PRNP	-4.32720320652664
NAGLU	-4.32660947561966
WASL	-4.32632949199397
EPS8	-4.3261789448869
STAG1	-4.32302121353494
GNL3L	-4.3219801200359
POLR1F	-4.31948295178871
BAALC	-4.31692073533474
ADCY9	-4.31525034693202
ACADM	-4.31147803209505
BLCAP	-4.30606850993729
ARMC6	-4.30374677918974
TOMM34	-4.30356796395762
CYBC1	-4.30284972216739
AADAC	-4.30126359146692
DUSP23	-4.30096972113402
SNX21	-4.30000845598809
COX14	-4.29656000912085
ROCK2	-4.29474019572609
B3GNT9	-4.28699562244731
VPS8	-4.28427877709242
GAPLINC	-4.28264556494596
PGM5	-4.28169575576177
TINAGL1	-4.2811182356523
PTCH2	-4.28050451635513
DHTKD1	-4.28025871896606
FMO2	-4.27913452258737
CMTM8	-4.27749392923673
IL17RD	-4.27749348098547
LRRC37A3	-4.27724823132855
SLC25A27	-4.27391898621583
MTMR14	-4.27153038571147
HDHD3	-4.27070806935419
COL15A1	-4.26833999221006
ADAT1	-4.26618323540665
LRP8	-4.26578063529729
ALOX12-AS1	-4.26299711530666
PTPN21	-4.25872977863986
DMKN	-4.25822122226138
GRAMD4	-4.25792003314648
KCNK15	-4.25518468143136
RBM28	-4.25101224997609
FAM118A	-4.25070482052491
IQGAP2	-4.24471365623142
WDR73	-4.24402849817677
PLAAT3	-4.24325951976669
JHY	-4.24283144216822
FN3K	-4.23972818249124
TMEM250	-4.23742381782013
AGT	-4.23467866775761
SLC6A6	-4.23185024044239
PIK3C2A	-4.2279916982426
ZC3HAV1	-4.22635201490089
GORASP1	-4.22629791164801
LONP2	-4.22617339395288
BST1	-4.22425930778562
RIN3	-4.22262730989554
KLHL25	-4.22250998735003
ESF1	-4.22137120092417
PPP2R5E	-4.22028304109601
FBXO6	-4.21852962461918
SLC35B4	-4.21470168737026
NNT	-4.21207633128757
SF3B3	-4.21168850274028
NDUFAF4	-4.21069446066936
MCCC2	-4.21047685363785
CARMN	-4.20500135864568
PAK1IP1	-4.20321743886674
PSME3	-4.2030012644554
HSF4	-4.2023414430327
PRRC2C	-4.20150123074306
TPCN1	-4.19834502647915
NKIRAS1	-4.19682949397972
DDX28	-4.19634937893238
SIK2	-4.19437806270661
NSMAF	-4.19235920029996
DKC1	-4.19140904165219
SFTA1P	-4.19107697296086
ANKRD13A	-4.18843745002571
LIN52	-4.18706118045102
GM2A	-4.18629017643769
DPM2	-4.18512129872707
ENTPD1-AS1	-4.18319027869708
KCTD7	-4.18288213071919
RAB27B	-4.18188278811347
DDIT4L	-4.1814512531033
EFR3B	-4.17860257934302
PPP2R5A	-4.1762285695466
MSX2	-4.17526810257274
PIR	-4.17510227269223
SMIM12	-4.16962814239612
SLC39A10	-4.1652804894929
PARD3B	-4.16237496080662
LRFN3	-4.16036423124179
MAP6	-4.15449691387847
TKT	-4.15378492035437
GDAP1	-4.1532701510586
CERS2	-4.15076942212717
ODC1	-4.15031381909253
NCK2	-4.14912085831199
APOL4	-4.14534046436912
FOXO1	-4.14181108869423
TANC1	-4.1405320803105
ME3	-4.13932013889846
CPEB2	-4.13885778543302
RNASE1	-4.13216828733778
TMEM198	-4.12779252892302
ABHD12	-4.12508827512595
SIRT2	-4.12371074700328
HSPA4	-4.12238821872297
RBPMS-AS1	-4.12083185505308
RASSF8	-4.11888576193629
HSP90AA1	-4.11664281354077
CELSR1	-4.1143628554196
GMPR	-4.11228516066527
FAM171B	-4.11133339177536
PTDSS2	-4.10909315802995
MSRA	-4.10599059752796
ZNF507	-4.1009227958698
DDX46	-4.10005600904342
TMEM229B	-4.10004134311785
OSBPL8	-4.0981926033469
PGGHG	-4.09533494342913
KLF3	-4.09490453513581
EFCAB7	-4.09374947654978
TXNDC16	-4.09284263200428
TM2D2	-4.09118548031507
TXNRD3	-4.08862210990636
TCEAL4	-4.08654170294484
SLC66A1	-4.08567764902208
C16orf89	-4.08538831238388
GATAD2A	-4.08349426223087
SPSB2	-4.08201442956879
KIT	-4.08197876627331
SCAMP3	-4.08072819141541
SHMT1	-4.08053372180828
FBXW7	-4.07962975411594
SPDL1	-4.07833739765045
AMIGO1	-4.07746717685451
URB2	-4.07740650737854
ZBTB47	-4.07619385277343
KAT14	-4.07510815259559
CACFD1	-4.074811293381
BMERB1	-4.07390521884639
USP24	-4.07107855656425
MPPE1	-4.06971716903932
DDB1	-4.06918552575443
GLOD4	-4.06850465859856
MYBBP1A	-4.06740075548807
CORO1C	-4.06686832498677
SERPING1	-4.06674147942583
TTC28	-4.06593943236924
ARHGAP20	-4.06231482513661
CHP1	-4.05871094793431
DCAF4	-4.05786742433008
SERPINF1	-4.05633824198847
LARS2	-4.05398983117902
NXN	-4.04758756717828
OAF	-4.04613301065017
ECM2	-4.03630615790241
VEGFB	-4.03056441241962
GNG7	-4.02204481076289
ATP6V0B	-4.01951864811892
GEMIN5	-4.01508736035059
IGFBP4	-4.01062842221862
EIF2B5	-4.00785043100763
LINC01050	-4.00512744224411
SPON2	-4.00484972393311
GBA2	-4.00304607764048
ZFPM2	-4.0016626754701
TMEM17	-3.99753079566895
DIP2B	-3.99480301161628
GPCPD1	-3.99383736549216
GREM1	-3.98923775738304
TTLL12	-3.98788122908027
C1QTNF7	-3.98728314696762
MEST	-3.98429049971775
SAE1	-3.98334666656818
SLC25A25-AS1	-3.98289231175324
GATD1	-3.98140350386306
ATP6V1A	-3.98035719332137
AMBRA1	-3.97879502167794
CNN3-DT	-3.97818779233938
MIA3	-3.97398246677683
SEPHS2	-3.97268696277736
DHCR24	-3.97245577575005
ATG16L1	-3.9719713743764
RITA1	-3.96969641542792
CRYBG1	-3.96652892721238
ZNF397	-3.96623035897119
FERMT1	-3.96481986782712
ATP6V0E1	-3.96346965120808
MRTO4	-3.96051193865523
N6AMT1	-3.95600596591706
ANKFY1	-3.95418827252782
RAB5B	-3.94858581941198
ZCCHC2	-3.94770214967832
UBN1	-3.94284370023772
CDC14B	-3.94015046665017
EDA2R	-3.93890001001662
NPEPPS	-3.93740907387
KRR1	-3.93660252640275
CNN3	-3.93564237481352
LCNL1	-3.93433718503573
COPG2	-3.93053895317126
PAK1	-3.92946322976061
G6PD	-3.92675962657044
SELPLG	-3.92504746205507
DTNBP1	-3.92448322505213
MFSD1	-3.92019408410817
SPSB1	-3.91878895973523
DDX24	-3.91839376821887
ITGA10	-3.91722587838586
WBP2	-3.91653720740323
ANKS6	-3.91527996767859
B3GALT6	-3.91122514993761
NA	-3.9104090017977
FOXK2	-3.91021767173819
GNB4	-3.90908948865631
LSM10	-3.90566422570221
HSD17B14	-3.90359892719213
NUDT14	-3.90328212367969
VPS41	-3.90153800376756
MAPKAPK2	-3.90146648121107
HERC5	-3.89719063024664
CHP1P2	-3.89646433490231
DNAJB1	-3.89401172616651
NUDT9	-3.89359384083313
CLCN7	-3.89149794551077
RELN	-3.88899760245666
DENND1A	-3.88879993359806
MVD	-3.88747144890323
UROS	-3.88612904180419
MX2	-3.88536254485137
SLC2A5	-3.88502776949193
ASAP1	-3.88502606329491
FBXO10	-3.8787763807464
SH3PXD2B	-3.87300880578707
ACIN1	-3.87091074517715
TAP2	-3.86915116213485
PNN	-3.86785433693724
DVL2	-3.86734168036246
SMPD4BP	-3.86179663048212
GCDH	-3.86050300821579
AP1S2	-3.85980266860811
PPP1R9A	-3.85608517942571
COA3	-3.85578993627683
FARP2	-3.85525428135402
CCDC137	-3.8551657072793
C12orf43	-3.85063120932127
CSTB	-3.84811117332435
OGG1	-3.84598185963718
EIF3A	-3.84446372782442
PQBP1	-3.84205328926029
RRS1	-3.84098303814974
RNF10	-3.84070531664466
RAI2	-3.83951926024261
ST6GAL1	-3.83901102539367
SLC23A3	-3.83754514891248
LYRM2	-3.83738556872971
CYB5A	-3.83573777595832
CCDC80	-3.83167475884632
USP6NL	-3.83146948179636
MICAL1	-3.83066263750876
GAS5	-3.82686477055813
ACAA1	-3.82594223799086
VPS13C	-3.82483978276071
KCNK6	-3.82137177051154
CDH11	-3.81948165742581
TBC1D13	-3.81879707331239
TPP2	-3.81488313963652
LINC02202	-3.81189125590162
HSBP1L1	-3.81188249565732
DCUN1D3	-3.81161632900254
NA	-3.81156571867893
ELMO2	-3.80951421674273
CSNK1D	-3.80738783532603
ADAT2	-3.80573863878407
KIF13A	-3.80189553988765
VPS13D	-3.80038607373664
FAM102A	-3.79931410120676
SPG21	-3.79903967566149
CES1	-3.79827037763613
SLC37A1	-3.79552411188132
ARF6	-3.7949343289256
ERVK9-11	-3.79232246670969
WDR77	-3.78940241588976
TRAFD1	-3.78789464249164
TMEM50B	-3.78539537526016
MME	-3.7796368895898
DENND4C	-3.77711799460739
ASXL2	-3.77682878624685
SNX30	-3.77395129735126
TTF2	-3.77190519329771
MAP3K12	-3.77161036451798
TBC1D2B	-3.77099646503131
LSMEM1	-3.77028860810604
CHCHD3	-3.76683207067763
LTV1	-3.76566141672306
POLR3H	-3.76294892256789
C1QTNF6	-3.76117053765801
SFSWAP	-3.76106148143982
DNAH1	-3.76076101925613
EYA2	-3.75085536976809
UNC13B	-3.74993808210955
SRRM1	-3.7491604374362
TMEM220	-3.74895654803628
PRXL2B	-3.74778249838662
KTN1-AS1	-3.74473384545856
NUBP1	-3.74128785847827
CCN5	-3.74078489571198
USP53	-3.74034616883948
TMEM185B	-3.73573642528956
CYRIA	-3.73383649262896
JADE2	-3.73333594451058
HNRNPM	-3.73286314631757
LIG3	-3.73021344968117
CYP1B1	-3.72510475127438
TMEM120B	-3.7205964115903
TOLLIP	-3.72005991519634
DROSHA	-3.71988154556259
ZDHHC3	-3.71789747065666
MRPS27	-3.71550342478966
ATF7	-3.71373787947094
TENM3-AS1	-3.71269251062022
NA	-3.71252320135356
GLRX	-3.71239029512108
PCYT1A	-3.71231183762929
PTCH1	-3.71213192250733
ARFGAP2	-3.71113865290255
EEF1AKNMT	-3.70846607564685
KAT6A	-3.70725889079308
ACSL5	-3.70329635357336
MAGI2	-3.70230953297044
MFHAS1	-3.70134121914674
SLIT3	-3.69907060689367
JADE3	-3.69853070791934
TGFBRAP1	-3.69712267993555
C2	-3.68900372663089
CD59	-3.68766975542515
SP110	-3.6866812141773
CS	-3.68660691448865
ARHGAP29	-3.68619745676183
POLR1E	-3.68369506490698
PALB2	-3.68147710456316
EPSTI1	-3.6756307530275
PGS1	-3.67202249687385
MGA	-3.67111949393567
MATN2	-3.6707052176084
TTLL11	-3.66959080340817
NAGPA	-3.66955627048812
FARP1	-3.66704595486191
SVIL	-3.66673441831738
SLC25A34	-3.66157502915938
VASN	-3.65964839649723
ULK2	-3.65889479715853
UBE2G2	-3.65734743066648
TMEM147	-3.65335048929743
FITM2	-3.65096244531986
PIK3IP1	-3.64836887092426
DCAF1	-3.64736825949813
DHCR7	-3.64530030275856
CLUH	-3.64479992606674
PNO1	-3.64469254585544
HNRNPH2	-3.64396430366297
NT5C2	-3.64395750273121
AKR1C3	-3.638493889964
DYNC2H1	-3.63663708375966
FUCA2	-3.63515801852617
LINC00476	-3.63438043733823
WDR6	-3.63364990453839
FLACC1	-3.63215901015589
PCSK9	-3.63045984291358
MLX	-3.63037357502905
WDR74	-3.62814376315259
CBFA2T2	-3.62752935574873
BRMS1	-3.62732266820356
REXO4	-3.623904534124
FAR2	-3.62010900878902
EIF5B	-3.61827961184129
RPS6KA4	-3.61738724338354
TTC7B	-3.61671365388428
CNIH3	-3.61578250550512
BHLHB9	-3.61485640936314
TPK1	-3.6104024759425
METTL8	-3.61039164089837
YIPF1	-3.60707256835125
TXLNG	-3.60594290438355
PKP4	-3.60551266516273
GCAT	-3.6044804761372
EPDR1	-3.60278781139907
MVB12B	-3.60239807115686
LYNX1	-3.60185485040733
PRPF19	-3.60151800056832
SLC48A1	-3.59948990265687
DDX27	-3.59911809348311
FADS1	-3.59696800711215
SETD7	-3.59422637397818
TOM1L2	-3.59373009246594
GNPTAB	-3.59346221503134
GLYR1	-3.59167463241332
FOXN3	-3.5909253020392
ANO6	-3.58978023759732
GALT	-3.58837020824236
NTRK3	-3.58770203549862
EXOSC10	-3.58673174226341
SLC8B1	-3.5865321763871
MPC1	-3.58264290936475
NUP50-DT	-3.58111930164246
NF1	-3.58038922368395
ARHGAP27P1-BPTFP1-KPNA2P3	-3.57971075512173
EDA	-3.57769953767214
SBF2	-3.57754835230309
SLC49A4	-3.57729352271758
BAIAP2L2	-3.5770405473533
LY96	-3.57272787920875
TYW1	-3.57058454020756
SPTAN1	-3.56952236010875
CNPPD1	-3.56932094584544
CAPRIN2	-3.56788626913033
CASP4LP	-3.5661262226236
CAPN2	-3.56499338622517
KTI12	-3.56425334148354
QTRT2	-3.56399909629213
ANKDD1A	-3.56293686750335
UTP15	-3.56132112119343
MIR635	-3.5605321245884
CPED1	-3.56031622920645
OSTM1	-3.55787938255411
STAT6	-3.55364336349437
QRSL1	-3.55300212582622
ANKRD17	-3.5524655821433
C8orf49	-3.55167435205408
TMEM63A	-3.55040490543041
TMEM9B-AS1	-3.54950992682037
PCDHGA7	-3.54880064762126
SMG1	-3.54808666658149
SREBF1	-3.54310701399996
FAM13B	-3.5421346413915
PGPEP1	-3.53846149369604
ZNF37BP	-3.53222860475399
MBNL1-AS1	-3.53142743236305
ACO2	-3.52786045578588
UBIAD1	-3.5258516160498
ANKRD10-IT1	-3.52407212510337
DSTYK	-3.52303731406732
TRPM3	-3.52254564331277
TBCK	-3.51893879923072
TYRO3	-3.51887288444291
TIMM50	-3.51800719563495
SAMM50	-3.51772747816178
LINC01121	-3.51397961330746
AK5	-3.51270895611289
GTF2IRD2	-3.511353683645
PRMT7	-3.51038813224693
TRAK2	-3.50858459337828
AGAP2-AS1	-3.50839231310241
ROM1	-3.5082367769979
EIF2B1	-3.50798385899521
UBXN8	-3.50554361456796
CLTA	-3.5011221985977
PWP2	-3.50092333501504
PARP4	-3.49719586694464
LATS2	-3.49324331077347
TMEM8B	-3.49246569192124
HEXA	-3.48710826623575
KDSR	-3.48509732964083
GABPB2	-3.48451376280519
PRPF8	-3.48163701485275
NA	-3.4778342740514
SPEN	-3.47605357738902
TRIM27	-3.47401851715923
GBAP1	-3.473918182594
RETSAT	-3.46915340718771
NA	-3.46788916152974
PCBD2	-3.46709126688102
MOCS1	-3.46529456632269
PML	-3.4646869244809
WNK1	-3.46381349240019
ANKRD28	-3.46321775604557
ECHDC1	-3.46250663267377
CDKN1A	-3.46248523676552
XYLB	-3.46096382171042
NEK9	-3.46047478848284
MX1	-3.45861858850274
FZD1	-3.4573071349728
DCTN1	-3.45500234145302
EIF2B4	-3.45402224094489
NDUFV3	-3.45309731115196
ADAM33	-3.45305081442798
TEP1	-3.45166016842794
RPIA	-3.45159068405073
NOP9	-3.44909233418368
NA	-3.44801362099371
MAPKAP1	-3.44731562849308
LSS	-3.44615537701468
IL33	-3.44577794156458
PPM1D	-3.44375273888195
SLC25A20	-3.44322771749862
BLVRB	-3.43943983799715
TMEM80	-3.43531868071646
HTRA1	-3.43499415359428
NCOA5	-3.43409162131706
TCTA	-3.43193276748903
PCF11	-3.42984214180408
RSL1D1	-3.42856949588551
LRRC20	-3.4262755116872
CLIP4	-3.42451837666543
AKIP1	-3.42199909180045
CUTALP	-3.42171544268511
LINC01128	-3.420158626917
PTRH2	-3.41991115496445
PGM2	-3.41646766913826
NDUFAF8	-3.41600416110989
CLN5	-3.41312043084833
LIMA1	-3.41261210479214
TESK1	-3.41259960464669
SMG5	-3.41134234982615
CLTC	-3.4096796366458
DEXI	-3.40750095411978
PGAM5	-3.40735747471632
PLEKHM1P1	-3.40175503624878
PRDM11	-3.4016669245874
PCYOX1	-3.39994296795054
LINC00571	-3.39950614426884
UTP14A	-3.39826748565595
HMOX1	-3.39617906046924
ADD1	-3.39238498131558
OGDH	-3.39237499065153
WDR1	-3.39187936176498
PIP4K2C	-3.39156176101067
CRADD	-3.39147005371038
OGN	-3.39136328429554
POLR3E	-3.38877149471051
HTT	-3.38717697302963
GNA14	-3.38541836408623
KPNB1	-3.38506807346376
HMOX2	-3.3812822868583
BRD2	-3.38111946384379
RNF123	-3.38111797900259
NQO2	-3.38075865706892
LINC02019	-3.37843658170601
SRSF10	-3.37786218390422
TNFRSF21	-3.37453260426784
PEX26	-3.3728508427158
FRK	-3.37251224856952
TEX264	-3.37190698727807
L3MBTL3	-3.37070605499311
MTERF2	-3.37031938511664
PGAP3	-3.36967457812395
TRPV2	-3.3683505383772
HSPA1A	-3.36555966231019
PCDHGB2	-3.36380094118037
RRP1B	-3.36340751925725
ATG2B	-3.36296973231747
PSMG1	-3.36287098950014
DDX21	-3.36214749264255
ELOVL1	-3.36174330384344
STAT3	-3.35841976927248
IRGQ	-3.35564087705698
BTBD1	-3.35349189194569
AMY2B	-3.35111930329807
SLC46A1	-3.35028712036985
CIAO1	-3.3496772353126
POLR2A	-3.34795243485796
DCAF11	-3.34606177643512
EBF2	-3.34012107240214
ARSG	-3.33752849064944
COLQ	-3.33653203182401
RXRA	-3.33611119285214
TSPAN4	-3.33606961072676
SSBP2	-3.33543914996845
BAALC-AS1	-3.33524898269836
SNAP29	-3.33356654613582
WDR5	-3.33306940080089
NEMF	-3.33203558787519
TMEM43	-3.32976647797183
CAVIN2	-3.32895491155904
IL18R1	-3.32833169184949
IFITM2	-3.32723318935619
AP1S3	-3.32674060667378
ATP13A1	-3.32558883191671
AP5Z1	-3.3250806916442
TRMT61A	-3.32205073490171
TMEM150A	-3.32196122026059
PLEKHF1	-3.3208443716273
TBC1D14	-3.31978612399539
AMZ2P1	-3.31893033348809
MMP15	-3.31834537711973
NA	-3.31181529007398
KIAA0895L	-3.31019877109259
SNX18	-3.30184110888714
GAB1	-3.30099258524846
SDAD1	-3.30090327583606
EIF2B3	-3.3004699737589
KCNIP3	-3.29985509914046
INKA1	-3.29828491015313
CCDC9B	-3.29656367793867
MAPKBP1	-3.29407958416277
E2F4	-3.29280556125061
CFAP97	-3.29276497717963
NAA15	-3.29230789121018
DTD2	-3.29044612975229
MVP	-3.28816622599652
WDR19	-3.28568713281441
PARVA	-3.28530063697639
MAPRE2	-3.28362751122871
CCDC113	-3.28240131867602
FAM118B	-3.27969972368794
RNF24	-3.2791446635686
STXBP1	-3.27895155026501
PARP1	-3.27203994517966
RARA	-3.27189695787485
SLC25A32	-3.27047917683619
PISD	-3.26815036617535
HERC2	-3.26761022072147
DCTD	-3.2668397217429
ACAT2	-3.26668300181147
TMEM120A	-3.26640767987911
MED28	-3.26602617997984
TMEM87A	-3.26429408203359
CYB5R1	-3.26346428733633
NXPH3	-3.26327328557319
DHX38	-3.2628530504838
NA	-3.26212351213229
GEMIN4	-3.26011473654919
CPEB1	-3.25998018441878
TARDBP	-3.25896207131818
CRAT	-3.25495245617033
TXLNA	-3.25119994735918
PDE9A	-3.25011575571079
TTYH2	-3.24997634778728
CLIP2	-3.24925926548676
PGAP4	-3.24889572492487
RASL11A	-3.2486275112742
MAP3K6	-3.24750152247053
OSBP2	-3.24720474021578
CHST10	-3.24709611879131
SON	-3.24619504654849
CD27-AS1	-3.24356547470161
DNAJC8	-3.24190937901755
NAP1L4	-3.24134796091549
BMP2K	-3.24021013531829
PLEKHB2	-3.24004278169223
ASIC1	-3.23924372256646
ZNF641	-3.23838745667811
FIG4	-3.23663922537212
ATP9B	-3.23663152565612
ATP8A1	-3.23615145682173
EBF1	-3.2353368713609
DCAF13	-3.23393902158551
CCND1	-3.23325651703248
GLIS3	-3.23220714881723
UTP25	-3.23152556781368
TRIM44	-3.23082610262024
NA	-3.2271614281857
FMO1	-3.2271092172085
RXFP1	-3.22614507798879
NOL9	-3.22567858295967
RASSF3	-3.2232373936498
GART	-3.22253504677037
LHFPL6	-3.22137695083596
NA	-3.21981661241415
GGA2	-3.21916392464133
ACADSB	-3.21658357545027
DDX51	-3.21607111214567
PYCR3	-3.21477703525838
IL4R	-3.21453020235539
PLA2G4C	-3.21446100428296
SLC47A1	-3.21358598676297
PPL	-3.21244451552835
MOV10L1	-3.20739243480389
REM1	-3.20595428642194
ITPKC	-3.20520651671504
DPP3	-3.20517509826857
PCAT19	-3.20468008058163
COX10	-3.20348209964433
ESYT1	-3.2002780799555
OSBPL3	-3.20019205341062
MAPK14	-3.19412757185802
DGCR2	-3.19360480163173
PTPN23	-3.19283532177696
SLC7A6OS	-3.19097517745486
AHCYL2	-3.19045963281843
CRTC3	-3.19016843711184
SARM1	-3.18936758457117
MON1B	-3.18453169397096
DHRS7	-3.18394234603242
DDX54	-3.18390740947375
ACER3	-3.1814504434466
MED29	-3.18138583114664
MTHFD1	-3.17883241445414
KCNQ5	-3.17866717071186
ALG1	-3.17824013325323
ZNF75D	-3.17434596300902
C3orf62	-3.16929063868628
SLC29A3	-3.16825337969053
GLUD2	-3.16516451056141
DCAKD	-3.16467634658067
LAS1L	-3.16402591375845
DNAJC11	-3.16325641368071
PAPLN	-3.16096424881983
QRICH2	-3.16047563528626
PDP1	-3.15998838920963
SCARF2	-3.15836629343193
PUS1	-3.15537162308893
DIMT1	-3.15498405127345
TOP3A	-3.15341735211486
NAT10	-3.15319116031648
S100A6	-3.15235274964005
DMAC1	-3.15039719004903
DDX5	-3.14835449280477
KAT6B	-3.1483459623343
IFI35	-3.14669276055068
MLLT10	-3.14664535920777
CHMP3	-3.1457146733179
PTOV1-AS2	-3.14390280575035
INA	-3.14268273907226
RPL32P3	-3.13257696617116
RNASEL	-3.13230282763279
AHSA1	-3.129529208291
ZCWPW1	-3.12829758257213
BAMBI	-3.12763084846404
KAT5	-3.12726657507322
RNF14	-3.12493175322422
HAND2-AS1	-3.12259818004565
FTLP2	-3.12141850472048
MRPL9	-3.11990276835825
NEB	-3.11935801257262
PRKG1	-3.11830406775693
IL13RA2	-3.11782446338065
HSD17B11	-3.11743859647518
DUS1L	-3.11604588729197
FBLN1	-3.1148941983507
CGREF1	-3.1129725467913
SLC17A5	-3.11231937314962
LINC01504	-3.11198110582898
ZNF81	-3.11129431694983
AUP1	-3.10706711382133
RUFY1	-3.10333617607713
TFCP2	-3.10288764327303
MTMR12	-3.10236087683606
SLC39A11	-3.1016830885433
